name,reg,year,month,nl_count_0,nl_count_4,nl_min_0,nl_min_4,nl_max_0,nl_max_4,nl_mean_0,nl_mean_4,nl_sum_0,nl_sum_4,nl_nodata_0,nl_nodata_4,nl_median_0,nl_median_4,nl_std_0,nl_std_4,tw_count,tw_n_settlements,Labor_index,Unemployment_index,Investment_index,Loan_index,Economy_index,Interest_rate_index,Inflation_index,Bankruptcy_index,Export_index,Mortgage_loan_index,Baggage_index,Holiday_index,BMW_index,Mercedes_index,McDonalds_index,Calvin_Klein_index,Gucci_index,Emigration_index,Washing_machine_index,Fridge_index,Sony_index,apple_index,Fitness_index,Recruitment_index,Travel_index,Savings_index,Computer_security_index,Unemployment_benefits_index,Fashion_index,MBA_degree_index,area_sq_km
Khmelnytska,UA_68,2017,8,147523,147523,0,0,379,376,1.009524,1.1472652,148928,169248,0,0,0,0,8.6387672,7.9023395,138,19,3,16,2,1,3,0,40,7,1,0,46,21,10,8,7,0,17,6,87,9,50,6,32,0,12,0,8,0,41,0,20627.613
Kirovohradska,UA_35,2017,8,172171,172171,0,0,476,237,1.0074635,1.713076,173456,294942,0,0,0,0,7.2280388,6.6020646,102,50,22,27,4,30,10,3,5,0,5,2,40,16,37,35,26,5,9,20,78,76,12,24,22,9,21,5,4,23,33,13,24577.918
Krym,UA_43,2017,8,168563,168563,0,0,6053,5925,3.1741366,3.3851855,535042,570617,306,306,0,0,30.493195,29.710943,1410,14,19,5,5,20,12,14,2,16,4,2,78,44,29,52,24,56,19,1,49,39,9,41,47,0,28,0,2,3,40,5,25558.451
Kyivska,UA_32,2017,8,204410,204410,0,0,7320,5434,3.3275917,3.8136587,680193,779550,1,1,0,0,35.272446,22.261225,457,110,14,6,7,12,11,10,5,4,10,15,52,23,33,58,34,26,13,2,67,41,23,42,42,3,42,4,3,2,71,6,28131.504
Kyivska City,UA_30,2017,8,6093,6093,0,0,1034,982,98.978989,98.959793,603079,602962,0,0,48,46,114.15884,114.98285,7158,1,28,19,29,15,26,18,27,17,36,20,60,14,23,69,41,39,23,27,64,69,54,30,57,26,47,15,13,16,74,25,834.25281
Luhanska,UA_09,2017,8,188862,188862,0,0,345,305,1.3037456,1.4823098,246228,279952,0,0,0,0,7.7861991,7.442564,192,60,20,5,5,4,5,16,4,2,6,0,6,27,11,27,16,60,16,6,61,69,19,27,26,3,6,0,2,13,24,0,26687.729
Lvivska,UA_46,2017,8,156720,156720,0,0,9288,14275,3.3676238,4.0546389,527774,635443,0,0,0,0,54.426899,92.492928,1808,14,29,16,11,10,19,8,17,6,21,7,64,15,19,84,50,47,30,19,70,71,49,36,51,3,24,3,9,7,67,14,21823.723
Mykolaivska,UA_48,2017,8,164473,164473,0,0,6113,512,1.7308251,2.1641788,284674,355949,466,466,0,0,19.251383,11.427681,292,15,31,8,25,14,10,71,32,7,53,0,36,20,22,81,38,9,32,17,58,72,37,22,47,9,36,0,3,11,82,0,24015.756
Odeska,UA_51,2017,8,222771,222771,0,0,1012,938,3.0240517,3.179853,673671,708379,3309,3309,0,0,22.673189,21.459877,4419,44,30,7,23,7,16,39,18,15,32,7,28,23,28,61,62,41,33,4,70,66,44,31,68,30,37,22,10,0,68,6,33347.504
Poltavska,UA_53,2017,8,206358,206358,0,0,4340,4057,2.3932002,2.9362757,493856,605924,0,0,0,0,24.686817,24.446478,263,52,22,8,4,18,17,9,13,4,13,4,44,22,23,47,31,26,26,3,50,58,24,36,48,4,20,6,2,0,81,3,28722.865
Rivnenska,UA_56,2017,8,148044,148044,0,0,300,281,.72342008,.95646566,107098,141599,1,1,0,0,7.0344181,7.1699376,155,20,24,6,0,0,18,0,18,20,44,16,59,19,45,77,14,24,24,14,84,54,33,24,47,17,57,0,3,11,65,6,20053.172
Sevastopilska,UA_40,2017,8,369,369,35,36,863,867,207.98645,205.70732,76747,75906,0,0,198,197,106.35736,105.59436,512,1,16,0,14,7,10,17,7,1,1,4,2,17,24,26,13,12,15,1,19,30,18,18,22,14,29,15,0,0,36,0,57.44772
Sumska,UA_59,2017,8,176269,176269,0,0,1602,1521,1.0271176,1.300325,181049,229207,0,0,0,0,14.185344,14.080974,67,38,16,4,2,3,7,3,11,1,6,4,13,26,16,49,19,19,11,0,18,53,37,22,37,26,30,0,0,0,50,5,23842.014
Ternopilska,UA_61,2017,8,98691,98691,0,0,348,314,.93470532,1.1570356,92247,114189,0,0,0,0,7.8545184,7.1987467,1386,18,17,4,1,2,6,0,7,8,17,0,17,13,24,25,12,28,13,0,39,54,30,52,43,7,23,1,5,0,40,0,13833.407
Vinnytska,UA_05,2017,8,187220,187220,0,0,451,382,1.0985845,1.4628565,205677,273876,0,0,0,0,9.3973274,8.6330919,230,38,19,1,6,4,12,18,2,5,10,0,7,23,34,39,45,59,17,0,58,32,37,33,29,1,18,12,1,0,39,0,26490.973
Volynska,UA_07,2017,8,149217,149217,0,0,308,363,.55034614,.69878095,82121,104270,0,0,0,0,5.9708261,5.7806535,151,14,24,1,7,17,12,7,12,6,9,100,18,23,49,52,4,16,17,2,33,34,31,28,16,4,37,2,1,0,32,100,20149.451
Zakarpatska,UA_21,2017,8,89268,89268,0,0,410,334,1.6314356,1.9386455,145635,173059,0,0,0,0,9.8064785,8.6563625,173,31,18,1,2,10,2,15,2,1,24,0,97,13,23,35,55,41,13,0,16,80,33,22,39,0,9,0,4,0,25,0,12758.455
Zaporizka,UA_23,2017,8,184550,184550,0,0,777,1129,2.3123002,2.6880033,426735,496071,1556,1556,0,0,16.020264,15.306081,740,48,23,6,3,7,15,9,21,5,19,3,24,20,23,73,41,38,22,5,67,32,35,35,49,3,28,6,2,4,84,0,27180.066
Zhytomyrska,UA_18,2017,8,218410,218410,0,0,1428,1364,.79282999,1.0721945,173162,234178,0,0,0,0,9.8975391,9.7038984,74,23,12,0,1,3,9,28,8,1,7,0,31,23,25,19,9,3,7,7,44,58,22,9,15,0,17,6,3,0,27,0,29838.738
Cherkaska,UA_71,2017,9,149028,149028,0,0,427,371,.98505652,1.0582038,146801,157702,0,0,0,0,7.3498788,6.8923697,254,57,22,7,6,9,19,30,20,3,7,11,12,27,29,46,36,10,23,8,66,38,27,35,36,14,35,4,4,4,43,0,20939.982
Chernihivska,UA_74,2017,9,237061,237061,0,0,298,354,.27258384,.39078549,64619,92640,0,0,0,0,3.4554224,3.5082271,152,45,28,2,8,5,23,0,5,0,14,0,20,27,20,43,9,11,19,11,42,41,17,38,42,0,42,10,3,0,50,0,31895.225
Chernivetska,UA_77,2017,9,56483,56483,0,0,561,584,1.8200344,1.8721739,102801,105746,0,0,0,0,12.420814,11.784584,215,11,29,0,7,7,6,0,8,3,5,0,23,20,28,71,20,0,19,11,67,28,15,39,27,6,26,0,6,0,30,0,8094.667
Dnipropetrovska,UA_12,2017,9,222779,222779,0,0,22060,23272,5.2302461,5.2533855,1165189,1170344,3,3,0,0,91.121155,90.340172,2133,96,42,13,12,11,22,12,25,2,20,1,29,23,14,61,29,24,40,9,69,44,34,42,66,17,28,7,6,16,75,15,31910.455
Donetska,UA_14,2017,9,184070,184070,0,0,4339,2734,4.4116802,4.3126583,812058,793831,5,5,0,0,28.589849,23.556816,506,49,38,10,13,7,32,29,16,3,17,0,43,25,14,63,27,24,31,5,63,51,33,36,35,0,40,6,2,11,79,2,26499.604
Ivano-Frankivska,UA_26,2017,9,98050,98050,0,0,1063,1134,1.4031719,1.3610709,137581,133453,0,0,0,0,14.197131,11.700738,260,87,30,8,6,5,21,5,9,0,10,0,27,17,31,54,3,15,20,3,30,43,15,69,62,28,22,0,1,35,46,13,13933.037
Kharkivska,UA_63,2017,9,225280,225280,0,0,1697,1489,2.4837625,2.302326,559542,518668,0,0,0,0,19.617418,17.131115,1445,37,29,12,11,11,30,27,17,5,31,15,40,24,24,33,46,49,28,9,82,52,46,63,62,4,33,9,1,29,81,10,31434.879
Khersonska,UA_65,2017,9,175156,175156,0,0,359,346,.95995569,1.0102994,168142,176960,5365,5365,0,0,8.4808216,8.2151575,214,40,13,9,3,17,31,2,12,2,11,0,15,23,29,77,31,20,33,0,77,56,33,56,25,0,30,2,1,15,44,0,26656.969
Khmelnytska,UA_68,2017,9,147523,147523,0,0,369,384,.90095103,1.0252029,132911,151241,0,0,0,0,8.1757259,7.8815002,199,19,4,25,2,0,6,0,45,41,1,0,17,22,9,10,8,0,14,6,56,7,42,8,48,5,9,0,11,0,36,46,20627.613
Kirovohradska,UA_35,2017,9,172170,172170,0,0,391,306,.86380321,.94681418,148721,163013,1,1,0,0,6.6698942,6.3753686,113,50,21,10,4,3,21,0,6,3,9,2,39,25,26,17,30,15,10,0,59,33,15,46,19,8,19,5,2,11,33,0,24577.918
Krym,UA_43,2017,9,168554,168554,0,0,7397,7711,3.1094308,3.0855513,524107,520082,315,315,0,0,37.373817,38.103756,870,14,31,6,6,20,27,7,2,7,11,1,76,60,30,62,16,60,29,1,53,30,12,59,66,0,30,3,1,4,57,4,25558.451
Kyivska,UA_32,2017,9,204404,204404,0,0,26895,30000,4.8708,6.0187325,995611,1230253,7,7,0,0,148.3378,183.44566,446,110,21,6,12,17,16,12,7,6,14,7,35,24,36,55,37,19,17,4,64,30,28,63,38,1,38,0,3,5,71,6,28131.504
Kyivska City,UA_30,2017,9,6093,6093,0,5,1050,1153,98.192841,102.3532,598289,623638,0,0,48,50,112.21461,115.18744,7834,1,43,19,30,13,41,16,34,15,37,12,45,14,23,69,33,39,33,26,65,53,54,45,58,25,48,21,19,17,75,41,834.25281
Luhanska,UA_09,2017,9,188862,188862,0,0,329,339,1.0940157,1.138985,206618,215111,0,0,0,0,7.708508,7.2023382,117,60,25,3,6,8,17,23,5,8,13,0,9,24,17,17,10,59,22,2,64,45,16,35,35,0,9,3,0,0,24,9,26687.729
Lvivska,UA_46,2017,9,156720,156720,0,0,24650,26685,4.5664563,4.856636,715655,761132,0,0,0,0,153.98701,164.73686,1516,14,32,15,10,7,25,4,16,8,19,5,46,17,22,74,41,38,34,13,72,55,45,59,56,4,28,5,8,3,57,10,21823.723
Mykolaivska,UA_48,2017,9,164444,164444,0,0,561,602,1.5484663,1.6984384,254636,279298,495,495,0,0,11.799946,11.488412,393,15,37,11,25,17,35,35,54,7,29,0,9,20,23,67,19,28,26,34,65,38,28,53,60,18,75,0,0,11,80,0,24015.756
Odeska,UA_51,2017,9,222705,222705,0,0,1029,1020,2.829869,2.9743922,630226,662412,3375,3375,0,0,22.220955,21.275934,3712,44,38,5,26,7,30,52,15,6,24,11,25,21,29,65,42,62,41,10,72,58,53,55,62,10,41,9,7,6,73,9,33347.504
Poltavska,UA_53,2017,9,206358,206358,0,0,1845,1815,2.168988,2.2917988,447588,472931,0,0,0,0,18.469084,18.969305,273,52,33,16,5,14,24,0,18,6,4,0,30,26,25,36,19,43,35,7,47,38,18,53,38,8,20,0,1,10,62,10,28722.865
Rivnenska,UA_56,2017,9,148045,148045,0,0,287,267,.63632005,.80493766,94204,119167,0,0,0,0,6.8076124,6.9134984,175,20,38,21,8,7,42,18,9,0,19,0,16,26,37,67,12,46,18,4,61,49,41,54,42,16,60,0,5,0,57,5,20053.172
Sevastopilska,UA_40,2017,9,369,369,36,35,816,776,198.04337,191.11653,73078,70522,0,0,188,181,101.24179,99.962784,337,1,18,0,13,8,22,19,3,3,2,0,2,21,25,21,6,8,13,1,20,24,9,17,21,0,39,0,1,0,34,0,57.44772
Sumska,UA_59,2017,9,176269,176269,0,0,1732,1821,.92977214,1.0501733,163890,185113,0,0,0,0,11.611769,12.415484,78,38,20,0,7,1,13,2,5,2,7,0,8,27,17,36,19,4,10,1,22,38,23,24,28,46,42,2,3,0,35,2,23842.014
Ternopilska,UA_61,2017,9,98691,98691,0,0,438,339,.83950919,.91839176,82852,90637,0,0,0,0,7.7290664,6.8874874,1384,18,33,1,1,6,28,0,9,3,14,0,2,19,20,27,7,31,17,3,45,49,18,59,29,2,32,1,8,0,44,2,13833.407
Vinnytska,UA_05,2017,9,187220,187220,0,0,415,365,.97689348,1.1199018,182894,209668,0,0,0,0,8.9784794,8.5416288,212,38,23,2,1,3,18,8,5,4,12,0,2,23,33,29,35,27,28,1,50,16,40,54,26,3,18,0,1,33,39,14,26490.973
Volynska,UA_07,2017,9,149216,149216,0,0,332,275,.48000884,.62275493,71625,92925,1,1,0,0,5.796648,5.5698028,101,14,27,0,4,6,23,3,5,4,9,16,7,29,52,86,4,15,22,8,47,48,21,39,22,4,48,2,1,0,45,0,20149.451
Zakarpatska,UA_21,2017,9,89268,89268,0,0,1000,445,1.3389456,1.4970539,119525,133639,0,0,0,0,10.926258,8.8352118,141,31,23,1,2,5,8,0,3,0,28,0,43,15,24,24,55,29,21,19,17,59,37,31,39,12,12,0,0,0,20,25,12758.455
Zaporizka,UA_23,2017,9,184558,184558,0,0,740,577,2.1520226,2.1568017,397173,398055,1548,1548,0,0,15.536157,14.387984,431,48,37,12,10,8,28,9,27,12,16,0,37,17,19,42,25,29,33,7,58,21,32,53,64,2,29,3,1,9,70,3,27180.066
Zhytomyrska,UA_18,2017,9,218410,218410,0,0,4540,3267,.77242798,.87315601,168706,190706,0,0,0,0,18.409983,15.49392,233,23,21,1,4,7,16,41,5,1,6,0,70,26,32,16,8,2,9,14,33,49,12,13,9,1,20,5,1,0,29,0,29838.738
Cherkaska,UA_71,2017,10,149028,149028,0,0,18458,22100,2.0428846,4.2626419,304447,635253,0,0,0,0,98.934998,132.68216,303,57,26,6,5,8,23,9,14,4,11,0,20,15,26,35,70,9,22,7,72,37,20,23,61,9,31,7,2,3,48,7,20939.982
Chernihivska,UA_74,2017,10,237061,237061,0,0,360,444,.21532011,.43590891,51044,103337,0,0,0,0,3.4213102,3.8150213,132,45,27,13,14,8,28,8,18,1,18,13,17,19,29,35,22,12,20,39,45,37,15,23,38,11,45,0,7,8,54,0,31895.225
Chernivetska,UA_77,2017,10,56483,56483,0,0,521,496,1.9777809,2.7274578,111711,154055,0,0,0,0,13.546427,12.188984,176,11,36,6,6,5,16,3,13,10,9,0,15,15,27,69,10,7,20,4,85,15,12,18,24,3,34,17,5,0,24,2,8094.667
Dnipropetrovska,UA_12,2017,10,222758,222758,0,0,23275,28573,5.9656711,7.0202866,1328901,1563825,24,24,0,0,128.10777,161.37341,2112,96,44,18,14,10,20,13,28,7,20,5,18,19,16,66,48,42,35,12,79,37,37,32,58,3,29,11,7,32,80,9,31910.455
Donetska,UA_14,2017,10,184065,184065,0,0,2564,6034,4.5489473,5.6997638,837302,1049127,10,10,0,0,26.959269,27.664005,449,49,39,15,10,8,27,22,14,4,30,2,37,18,17,66,24,28,31,11,64,41,35,28,35,9,56,4,1,25,78,5,26499.604
Ivano-Frankivska,UA_26,2017,10,98050,98050,0,0,1203,1355,1.4330342,1.7823458,140509,174759,0,0,0,0,14.010409,13.123185,255,87,29,7,5,2,27,0,7,6,9,0,24,15,28,65,5,13,20,8,43,43,14,35,50,0,22,16,3,15,41,23,13933.037
Kharkivska,UA_63,2017,10,225279,225279,0,0,1543,1694,2.2881894,3.6226058,515481,816097,1,1,0,0,20.148014,18.769379,1493,37,37,8,14,13,35,33,23,15,29,7,23,19,24,33,52,43,51,11,83,42,51,50,64,5,33,8,6,16,86,12,31434.879
Khersonska,UA_65,2017,10,175080,175080,0,0,412,328,.90696824,1.4365319,158792,251508,5441,5441,0,0,8.8754711,8.1378889,131,40,22,13,15,3,25,7,14,1,6,0,11,19,27,85,32,19,16,7,66,42,27,25,18,0,32,2,2,21,44,13,26656.969
Khmelnytska,UA_68,2017,10,147520,147520,0,0,333,321,.91873646,1.4166486,135532,208984,3,3,0,0,8.5952311,7.367321,126,19,5,18,2,1,5,13,24,12,1,0,39,21,8,10,4,2,41,15,60,7,49,5,51,24,10,12,3,0,39,0,20627.613
Kirovohradska,UA_35,2017,10,172168,172168,0,0,602,5826,.86301172,1.7986153,148583,309664,3,3,0,0,7.7163482,15.934956,55,50,25,28,6,7,19,0,4,0,13,3,9,21,26,33,57,4,14,26,65,35,14,24,21,0,19,0,6,10,36,0,24577.918
Krym,UA_43,2017,10,168513,168513,0,0,9216,7425,3.13974,3.5660632,529087,600928,356,356,0,0,38.032566,35.673851,707,14,35,10,5,25,23,17,3,8,10,4,39,41,33,55,13,48,30,7,55,25,11,36,35,2,25,2,0,4,47,2,25558.451
Kyivska,UA_32,2017,10,204406,204406,0,0,26150,23789,4.5914211,6.2242985,938514,1272284,5,5,0,0,141.35956,155.84785,398,110,22,9,11,13,18,6,6,6,15,0,48,21,32,65,43,20,21,4,61,26,25,36,35,2,36,2,3,3,74,5,28131.504
Kyivska City,UA_30,2017,10,6093,6093,0,0,1732,2103,95.65551,97.692596,582829,595241,0,0,48,45,115.82153,121.90118,7359,1,45,35,36,14,47,17,33,19,36,23,44,13,22,66,44,36,32,42,72,46,54,32,53,22,47,30,16,16,78,30,834.25281
Luhanska,UA_09,2017,10,188862,188862,0,0,387,307,1.09481,2.1348763,206768,403197,0,0,0,0,8.638876,7.2223086,100,60,27,6,10,3,15,0,13,7,6,0,8,17,13,22,7,32,28,0,65,42,25,19,27,0,8,7,2,34,27,0,26687.729
Lvivska,UA_46,2017,10,156720,156720,0,0,26235,27872,4.9913921,4.9945507,782251,782746,0,0,0,0,173.18575,185.56094,1433,14,33,24,14,9,39,13,18,9,29,11,37,18,22,79,48,38,37,26,75,48,39,38,69,5,26,3,6,6,70,15,21823.723
Mykolaivska,UA_48,2017,10,164444,164444,0,0,774,3985,1.6786931,2.7516844,276051,452498,495,495,0,0,13.328177,18.234341,296,15,43,10,17,17,41,31,68,12,13,12,40,20,26,62,30,8,48,38,80,34,43,31,52,0,43,0,0,10,98,14,24015.756
Odeska,UA_51,2017,10,222546,222546,0,0,1119,1408,3.1571317,3.9906895,702607,888112,3534,3534,0,0,25.816339,23.152712,3238,44,44,18,22,9,27,32,23,15,28,0,35,20,30,62,42,41,52,8,77,47,51,41,63,11,36,12,7,8,91,3,33347.504
Poltavska,UA_53,2017,10,206358,206358,0,0,7876,11410,2.2253366,3.2130084,459216,663030,0,0,0,0,38.593792,54.24411,203,52,40,19,9,20,22,6,19,7,12,0,48,21,22,46,28,31,35,17,58,33,16,43,49,7,23,9,2,9,69,3,28722.865
Rivnenska,UA_56,2017,10,148045,148045,0,0,264,223,.60453916,.96041071,89499,142184,0,0,0,0,6.7841558,6.0847831,130,20,56,16,13,14,41,16,13,25,17,14,21,19,38,73,13,20,13,16,78,46,27,39,49,14,64,23,0,0,77,5,20053.172
Sevastopilska,UA_40,2017,10,369,369,41,23,809,728,202.04337,201.7561,74554,74448,0,0,191,193,101.78035,100.35852,309,1,25,3,18,8,14,19,9,6,5,0,2,15,27,27,6,5,25,0,17,23,7,17,15,0,24,17,0,5,30,13,57.44772
Sumska,UA_59,2017,10,176269,176269,0,0,1591,1121,.78014284,1.3986521,137515,246539,0,0,0,0,11.310719,11.044615,42,38,19,3,4,2,16,2,14,2,11,2,2,19,14,49,18,15,12,2,32,22,21,23,26,0,32,0,0,6,41,0,23842.014
Ternopilska,UA_61,2017,10,98691,98691,0,0,484,336,.87993836,1.2110527,86842,119520,0,0,0,0,8.6223383,6.808733,1432,18,41,8,10,4,28,0,13,11,29,0,0,16,17,24,7,4,22,1,53,34,21,46,39,2,28,1,2,0,30,4,13833.407
Vinnytska,UA_05,2017,10,187220,187220,0,0,552,383,1.0183314,1.7513727,190652,327892,0,0,0,0,9.8919458,8.5453453,307,38,30,4,8,2,14,0,5,7,11,0,2,18,31,37,56,15,22,7,54,20,39,40,28,0,16,10,2,45,41,12,26490.973
Volynska,UA_07,2017,10,149217,149217,0,0,302,277,.42932776,.55354953,64063,82599,0,0,0,0,5.3695679,4.9760184,78,14,34,6,6,4,21,0,12,3,17,0,4,21,49,61,2,13,32,5,36,56,26,39,29,3,28,0,1,0,35,14,20149.451
Zakarpatska,UA_21,2017,10,89268,89268,0,0,885,316,1.513129,2.1931262,135074,195776,0,0,0,0,10.812942,8.610076,80,31,27,1,0,13,6,0,6,0,11,1,20,15,23,31,25,37,22,27,16,45,49,23,49,32,12,14,4,0,21,23,12758.455
Zaporizka,UA_23,2017,10,184528,184528,0,0,1203,2276,2.1322455,2.6546052,393459,489849,1578,1578,0,0,17.322784,16.733587,412,48,33,16,12,11,24,18,23,3,16,0,24,20,18,59,37,34,33,5,64,19,42,40,58,2,29,8,6,13,85,6,27180.066
Zhytomyrska,UA_18,2017,10,218410,218410,0,0,4944,4598,.70711046,1.0516094,154440,229682,0,0,0,0,19.002869,21.939102,1148,23,15,2,2,7,15,0,9,1,6,0,26,20,32,16,11,1,9,19,43,32,10,13,12,1,16,0,0,0,34,0,29838.738
Cherkaska,UA_71,2017,11,148965,148965,0,0,23803,26548,3.1139059,5.5903535,463863,832767,63,63,0,0,164.76361,183.3307,242,57,26,14,11,10,30,16,20,6,13,9,34,19,25,40,29,11,41,16,84,54,31,34,60,3,26,0,3,3,56,0,20939.982
Chernihivska,UA_74,2017,11,183904,183904,0,0,255,166,.16803332,1.8936619,30902,348252,53157,53157,0,0,2.6552391,3.6183405,133,45,31,4,9,11,32,7,11,3,20,0,4,23,27,44,17,6,32,9,57,31,15,20,43,0,47,0,2,3,52,2,31895.225
Chernivetska,UA_77,2017,11,56447,56447,0,0,512,7509,1.9616809,4.2177262,110731,238078,36,36,0,0,13.172517,71.576103,113,11,33,3,1,5,15,5,15,0,3,0,16,15,23,73,18,5,23,4,68,26,21,33,19,2,50,16,7,3,26,2,8094.667
Dnipropetrovska,UA_12,2017,11,222718,222718,0,0,23958,25248,5.7666154,6.0918741,1284329,1356770,64,64,0,0,117.05196,123.1936,1491,96,49,24,16,11,21,18,27,16,24,6,21,17,14,61,27,49,39,10,80,43,37,36,54,12,24,14,2,35,74,29,31910.455
Donetska,UA_14,2017,11,184045,184045,0,0,1715,4509,7.298965,5.2912278,1343338,973824,30,30,0,0,35.230442,23.876623,374,49,48,14,10,4,26,30,17,5,31,5,45,20,16,61,24,19,30,12,75,44,45,28,34,2,41,8,3,14,78,0,26499.604
Ivano-Frankivska,UA_26,2017,11,97088,97088,0,0,1218,1358,1.626442,3.2285349,157908,313452,962,962,0,0,13.610476,11.793836,235,87,29,10,4,4,28,4,7,14,6,2,27,16,24,66,6,19,21,7,28,33,13,36,61,46,20,0,3,0,45,11,13933.037
Kharkivska,UA_63,2017,11,225148,225148,0,0,3059,6813,2.310791,2.3808296,520270,536039,132,132,0,0,23.630564,34.660576,1212,37,36,17,17,12,29,37,22,10,31,12,29,18,22,36,42,58,44,14,78,46,47,46,64,6,38,17,6,13,83,9,31434.879
Khersonska,UA_65,2017,11,174943,174943,0,0,410,417,.92574722,2.0848334,161953,364727,5578,5578,0,0,8.9816036,9.1299772,58,40,18,4,14,5,23,4,14,3,10,0,3,16,29,69,20,17,43,4,76,43,26,29,23,0,29,0,1,6,40,0,26656.969
Khmelnytska,UA_68,2017,11,147458,147458,0,0,332,383,.92593145,1.6318003,136536,240622,65,65,0,0,8.5113449,8.6029186,95,19,5,35,2,1,7,22,42,11,1,0,14,16,9,8,6,1,30,5,73,9,53,6,64,9,8,11,12,1,42,37,20627.613
Kirovohradska,UA_35,2017,11,172136,172136,0,0,764,9588,.92277038,2.5128911,158842,432559,35,35,0,0,8.08146,44.334427,63,50,27,21,4,6,19,3,5,1,12,0,23,15,28,29,32,7,19,16,79,28,20,27,15,0,12,7,1,18,33,0,24577.918
Krym,UA_43,2017,11,168471,168471,0,0,9344,9171,3.2409079,4.014667,545999,676355,398,398,0,0,38.611092,39.311172,499,14,32,11,10,34,27,10,7,7,11,6,45,43,31,52,15,68,33,3,54,28,10,48,58,0,27,3,2,6,51,2,25558.451
Kyivska,UA_32,2017,11,203117,203117,0,0,30000,30000,5.0606155,9.1989498,1027897,1868463,1294,1294,0,5,162.31297,239.29341,337,110,23,10,13,12,15,17,9,3,16,0,24,19,30,54,28,15,25,6,69,28,27,41,39,6,36,3,3,1,72,1,28131.504
Kyivska City,UA_30,2017,11,6043,6043,0,0,3099,4378,99.151909,115.06586,599175,695343,50,50,49,62,134.87181,163.27583,6696,1,46,28,40,15,54,16,38,17,39,12,37,12,20,63,35,41,34,33,74,46,62,40,61,18,44,15,19,8,73,29,834.25281
Luhanska,UA_09,2017,11,188856,188856,0,0,938,593,1.4427447,2.765022,272471,522191,6,6,0,0,9.4538879,9.7884693,115,60,33,7,11,1,13,18,15,0,6,0,3,20,11,32,6,52,33,3,72,35,19,30,25,2,5,2,7,21,26,0,26687.729
Lvivska,UA_46,2017,11,156713,156713,0,0,26257,30000,5.2969379,5.8906026,830099,923134,7,7,0,0,177.36636,191.91908,1227,14,33,26,15,8,34,6,15,15,21,11,38,14,18,70,34,35,24,26,81,45,53,48,58,6,22,10,11,6,67,3,21823.723
Mykolaivska,UA_48,2017,11,164411,164411,0,0,745,4488,1.6426699,2.7720225,270073,455751,528,528,0,0,12.944334,17.348652,238,15,55,13,23,8,75,20,38,8,29,11,52,17,18,61,28,50,45,43,60,43,27,35,60,15,43,29,0,0,92,0,24015.756
Odeska,UA_51,2017,11,222573,222573,0,0,2817,4608,3.1769173,4.0336833,707096,897789,3507,3507,0,0,27.329554,30.285551,2353,44,55,13,25,9,33,46,18,14,27,3,21,18,28,56,39,49,49,12,79,45,58,41,64,19,34,7,2,12,78,9,33347.504
Poltavska,UA_53,2017,11,206204,206204,0,0,17426,13186,2.3662975,3.1598756,487940,651579,154,154,0,0,72.68045,50.655678,146,52,44,28,17,6,35,4,18,15,16,0,14,21,19,44,18,29,40,13,60,43,21,40,40,12,25,0,2,58,84,3,28722.865
Rivnenska,UA_56,2017,11,148031,148031,0,0,258,345,.57442021,1.1901021,85032,176172,14,14,0,0,6.4976115,7.1853299,126,20,52,22,10,7,43,15,25,8,34,0,13,18,33,72,9,24,25,15,76,53,60,39,69,0,73,0,6,0,62,0,20053.172
Sevastopilska,UA_40,2017,11,369,369,38,27,738,628,209.08943,201.82385,77154,74473,0,0,199,194,99.460983,94.622131,193,1,22,4,17,8,22,45,3,3,6,1,1,18,27,26,6,7,27,0,13,11,18,22,15,15,22,0,1,4,27,0,57.44772
Sumska,UA_59,2017,11,166501,166501,0,0,1490,1763,.72308874,1.7014072,120395,283286,9768,9768,0,0,10.289493,13.698038,57,38,23,7,4,5,17,7,10,3,5,0,1,22,18,51,11,6,13,2,26,39,19,22,35,27,28,2,0,17,33,2,23842.014
Ternopilska,UA_61,2017,11,98611,98611,0,0,402,216,.85125393,2.0125442,83943,198459,80,80,0,0,8.0398712,7.4224505,1425,18,36,13,16,5,34,0,9,2,22,0,9,16,18,23,5,45,29,1,55,32,22,48,61,3,24,3,6,13,41,0,13833.407
Vinnytska,UA_05,2017,11,187218,187218,0,0,731,360,1.0646733,2.3545332,199326,440811,2,2,0,0,10.307579,9.8894377,296,38,32,2,5,5,20,0,6,6,12,4,2,20,34,35,39,40,20,2,70,19,33,38,31,0,17,9,2,14,38,34,26490.973
Volynska,UA_07,2017,11,149193,149193,0,0,222,394,.36966881,.67569524,55152,100809,24,24,0,0,4.4563575,5.6188116,52,14,36,8,4,7,24,9,23,2,12,13,4,20,43,61,4,33,32,2,48,48,36,33,26,3,36,0,3,7,41,26,20149.451
Zakarpatska,UA_21,2017,11,89256,89256,0,0,571,376,1.6886595,3.3055034,150723,295036,12,12,0,0,10.624236,9.7075949,102,31,29,3,2,3,9,0,3,1,38,1,0,12,24,29,42,35,25,25,14,56,51,23,44,10,11,26,7,0,24,0,12758.455
Zaporizka,UA_23,2017,11,184327,184327,0,0,2094,2700,2.0716064,2.5241935,381853,465277,1779,1779,0,0,17.952921,15.664479,304,48,40,14,9,15,25,24,17,3,20,2,20,18,20,63,28,39,24,4,81,21,39,41,48,6,30,5,3,6,83,3,27180.066
